,International plan,Voice mail plan,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Account length,Number vmail messages,Total day calls,Total eve calls,Total night calls,Total intl calls,Customer service calls,average day charge,average eve charge,average night charge,average intl charge,Area_code_408,Area_code_415,Area_code_510,Churn
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.009596258301217827,-0.5894135350539065,-5.019421984723653,0.9413972532314665,-0.2630028246967837,-0.19031654165533426,-0.42917241045590593,0.0,0.011568799213173352,-1.4189818128431122,-0.023784124233187015,0,0,1,0
1101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06624452617817074,0.8066471216664047,-0.6660291934917522,-0.14999907608663265,-0.8295804223650332,-0.19031654165533426,-0.42917241045590593,-1.436175668389863,0.03705656006685216,0.5298044818104565,-0.07061392714962188,1,0,0,0
1102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08543704278060639,-0.5894135350539065,0.7851017369188817,0.5941347848120713,-0.31450987903026095,-1.0047369269733455,1.8591748820949843,0.5178070916262986,0.032140539380931504,-1.2447979128746598,-0.07780141272381992,1,0,0,0
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36351991920503113,-0.5894135350539065,-0.515912200690652,-1.2413954054047318,0.7156312076392833,-1.8191573122913567,1.0963924512446874,0.10992689320675178,0.00567817277538732,0.37567303826043974,13.288970898840743,0,1,0,0
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7740918479857973,-0.5894135350539065,-0.7160681910921188,-1.1421775572849047,0.046039501304079564,-0.19031654165533426,-0.42917241045590593,-0.21037373669852055,0.018086997418723594,-0.686052155831734,-0.08536227417200179,0,1,0,0
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6416027956294559,-0.5894135350539065,0.9852577273203484,-1.439831101644386,-0.36601693336373814,-1.411947119632351,-1.1919548413062027,-0.27976146537657387,-0.03453187040106742,-1.333017481403792,-0.054731091894745953,0,0,1,0
1106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3443274026025955,2.276184655056206,0.6349847441177816,-1.836702494123695,-0.6235522050311243,-1.411947119632351,1.0963924512446874,0.9375983214807796,0.04271506177240896,0.7752110273992052,-0.1148015816524765,0,0,1,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369607664095725,-0.5894135350539065,1.9359986817273154,-0.34843477232628706,0.5096029903053745,1.438524228980688,-0.42917241045590593,-1.2514258308978778,0.03456517029304224,0.28721976455065695,-0.04222335913153181,0,1,0,0
1108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5184298910117344,1.6148927650307956,-0.26571721268881865,0.49491693669224407,0.5096029903053745,-1.0047369269733455,-1.1919548413062027,-0.4500075841282601,0.0262778602847132,0.8895876143587765,-0.09062490020201298,0,1,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8185646260813625,-0.5894135350539065,-0.4658732030902854,-0.29882584826637343,-1.1386227483658964,0.21689365100367133,-0.42917241045590593,-0.5225390095302287,0.012463174691439654,-0.4411008685189666,-0.04300000080983928,1,0,0,0
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015678128747687,-0.5894135350539065,-0.8161461862928522,-0.44765262044611426,0.7671382619727606,0.6241038436626769,-0.42917241045590593,0.520255525020396,0.04631854130535924,-1.608478583138761,-0.0815333763873438,0,0,1,0
1111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7680041030951035,1.174031505013855,-2.0170821287016527,-1.092568633224991,1.076180587973624,-0.19031654165533426,-0.42917241045590593,0.8645052602826062,0.031474925965777396,-0.8419870439106893,-0.08849774952321653,0,1,0,0
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04096426468504121,-0.5894135350539065,-0.5659511982910188,-0.24921692420645986,0.7156312076392833,-1.411947119632351,-1.1919548413062027,0.3501192630493985,0.035908728692263144,-0.12232179600785799,-0.0983120422892157,0,0,1,0
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8611430921903667,-0.5894135350539065,1.0352967249207152,-0.39804369638620063,0.3035747729714656,-0.5975267343143399,1.0963924512446874,0.49483934279191477,0.012868390945606949,0.18646149913461654,-0.04845543503794083,0,0,1,0
1114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0208067180263987,-0.5894135350539065,-1.316536162296519,0.19726339233276252,-1.0871156940324191,1.0313140363216826,-0.42917241045590593,1.7535629403022206,0.027428947277986455,1.0433820206441526,-0.07847290791587502,1,0,0,0
1115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8105825692041075,2.129230901717226,0.03451677291338145,-1.0429597091650773,0.3035747729714656,1.0313140363216826,0.3336100203943908,0.10992689320675178,0.024368529300985507,0.4651950637670702,-0.08536227417200179,0,1,0,0
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9004931554514449,-0.5894135350539065,-0.26571721268881865,-0.0011723039068918697,0.25206771863798844,3.0673649996167107,0.3336100203943908,-0.21340384838811038,0.046764070057268584,0.8745825448745059,-0.04509431544797009,0,1,0,0
1117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4960089715613726,-0.5894135350539065,-1.616770147898719,-0.10039015202671907,-0.1599887160298293,-0.5975267343143399,1.0963924512446874,-0.3475733765942807,0.031656803025392935,0.7403709271450248,-0.05650681260647361,0,1,0,1
1118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6083404772590715,0.8801239983358948,-0.9662631790939522,0.49491693669224407,0.09754655563755678,1.0313140363216826,-1.1919548413062027,-0.019189849604126407,0.03508528444526826,0.4631201715325222,-0.08677937513144743,0,1,0,0
1119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16127782725999495,1.6883696417002856,-2.767667092707153,-1.4894400257042997,0.4580959359718973,-1.411947119632351,-0.42917241045590593,0.32314720243589395,0.007344003140827153,0.4952765940034793,-0.04053120607085302,0,0,1,0
1120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6668830571225853,1.4679390116918154,0.8351407345192484,1.5367043419504296,1.6427581856418734,-0.5975267343143399,-0.42917241045590593,1.1792986894924073,0.0020155367758504053,-1.5704189781112246,-0.08677937513144743,0,1,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5718497560407612,-0.5894135350539065,-1.166419169495419,0.6933526329318985,0.35508182730494287,0.21689365100367133,-1.1919548413062027,-0.13297667813506348,0.033503748669294696,0.14888521807760732,-0.07780141272381992,1,0,0,0
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9056158702859318,-0.5894135350539065,0.38478975611594823,-0.0011723039068918697,-0.7780733680315559,0.6241038436626769,0.3336100203943908,0.5186199829954256,0.013966793589231618,-1.2048419647963386,-0.053075352312190405,0,1,0,0
1123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11680504916442977,-0.5894135350539065,0.8351407345192484,0.9910061772913801,-0.2630028246967837,0.21689365100367133,0.3336100203943908,0.45070422027281387,0.01056408956373231,2.2052316129612852,-0.04053120607085302,0,1,0,0
1124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.265627276080439,2.202707778386716,1.4856477033240152,-0.7949150888655094,-1.0871156940324191,1.0313140363216826,-0.42917241045590593,-0.5416294203876085,0.027234393205511673,-1.2824140737171783,-0.07061392714961916,0,0,1,0
1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3302576008346467,1.9088002717087558,-1.5166921526979857,1.0406151013512936,-1.4991721287002369,-0.19031654165533426,-0.42917241045590593,0.10992689320762906,0.041033011148707776,-1.2331200931873854,-0.04845543503794083,0,1,0,0
1126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3555378623277763,2.129230901717226,2.486427655331349,-0.14999907608663265,0.612617098972329,0.6241038436626769,0.3336100203943908,-1.1018047911477384,0.028526727782441936,0.5410370202160861,-0.04509431544797009,1,0,0,0
1127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2937668796163364,0.8066471216664047,0.6850237417181483,1.5863132660103432,0.8186453163062378,-1.0047369269733455,-1.1919548413062027,0.7170589126923858,0.04194929452327896,-1.2081682050779183,-0.09332638156409011,0,1,0,1
1128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44544844857511356,1.3209852583528354,0.8351407345192484,-0.14999907608663265,-0.9325945310319875,1.0313140363216826,-0.42917241045590593,-0.19198287174423434,0.018466294631046196,0.9430348048322525,-0.10172687840231603,0,0,1,0
1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6416027956294559,1.9088002717087558,0.8851797321196151,0.24687231639267612,1.8487864029757821,0.6241038436626769,1.8591748820949843,0.5286336018175002,-0.0010702544459008922,-1.130788429835818,-0.07928280288033641,0,1,0,0
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0268944629170924,-0.5894135350539065,-0.06556122228735192,1.5367043419504296,0.612617098972329,0.6241038436626769,0.3336100203943908,0.7827993224462163,0.0365135739674898,0.16392563202421007,-0.0873142612779071,0,0,1,0
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5404817496569377,-0.5894135350539065,0.7350627393185151,1.8343578863099113,0.5096029903053745,-0.19031654165533426,-1.1919548413062027,-0.14008401154654593,0.03854885197009947,0.1898153664161822,-0.05103422506818045,0,1,0,0
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8944054105607511,-0.5894135350539065,-0.1656392174880853,-0.7453061648055959,-0.056974607362874866,2.2529446142986993,-0.42917241045590593,0.5579032560812375,0.0007033961265222144,-0.2283918605310853,-0.07061392714962188,1,0,0,0
1133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8044948243134138,2.8639996684121267,0.08455577051374813,0.8917883291715528,1.1791946966405784,-1.0047369269733455,-0.42917241045590593,0.4829369569661305,0.02756560127340758,-1.2182554886168269,-0.10878611944284097,1,0,0,0
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034876519794347347,-0.5894135350539065,0.7851017369188817,-0.6460883166857686,-1.3961580200332826,-0.5975267343143399,-0.42917241045590593,-0.06471252448194419,0.041394032031033846,-0.12381754856191365,-0.06047443857173159,0,0,1,1
1135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31295939621877206,-0.5894135350539065,-0.9162241814935855,0.7429615569918121,-0.1599887160298293,1.0313140363216826,-0.42917241045590593,0.2772247171783658,0.008186276726735357,1.3435992020473488,-0.033980936158540996,0,1,0,0
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5465694945476316,-0.5894135350539065,-0.06556122228735192,-0.8941329369853366,-0.9325945310319875,-0.19031654165533426,1.0963924512446874,0.2636779762056774,-0.0038692152272066884,0.4715402180839616,-0.04222335913153181,0,1,0,0
1137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15329577038274,-0.001598521697985942,0.1846337657144815,-0.29882584826637343,0.7156312076392833,-1.0047369269733455,-0.42917241045590593,-0.658015669108208,0.0033474765296491646,-0.3764808799559735,-0.07928280288033641,0,0,1,0
1138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5011316863958595,-0.5894135350539065,0.23467276331484818,0.3460901645125033,1.5912511313083961,-1.0047369269733455,-1.1919548413062027,0.3060204951811398,0.02460069762279402,-1.0783243666262712,-0.06047443857173159,0,1,0,0
1139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2371186117393835,-0.5894135350539065,0.4848677513166816,1.983184658489652,-0.7265663136980787,-0.5975267343143399,1.8591748820949843,-0.5946878808019244,-0.012619585596984081,1.5223376217473983,-0.11367071276946628,0,1,0,0
1140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3101000541760044,-0.5894135350539065,0.03451677291338145,-2.4816185069025716,-0.8810874766985103,0.6241038436626769,1.8591748820949843,0.41840862543280255,0.029574820909024097,1.1234732247650618,-0.07723563397599675,0,1,0,0
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19264583364381835,-0.5894135350539065,-0.015522224686985237,0.14765446827284892,-0.6235522050311243,1.8457344216396938,-1.1919548413062027,0.4089620669837818,0.04028991369415018,1.7222729075590226,-0.04743795325730162,1,0,0,0
1142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596258301217827,1.8353233950392658,1.835920686526582,-0.29882584826637343,0.6641241533058062,-1.0047369269733455,0.3336100203943908,-0.04563544752914034,0.00804851930798043,0.8562247544971544,-0.1148015816524765,0,1,0,0
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5971300175338906,-0.5894135350539065,1.7858816889262155,0.7429615569918121,-1.3961580200332826,-0.5975267343143399,0.3336100203943908,0.8176313300509278,0.025069487469064747,-0.45596941680741476,-0.06377282642236748,0,0,1,0
1144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11071730427373591,2.349661531725696,0.5349067489170483,0.49491693669224407,0.7671382619727606,-0.5975267343143399,0.3336100203943908,-0.6125617198846737,-0.03083853093973705,-0.11007767082791552,-0.10172687840231603,0,1,0,0
1145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8185646260813625,2.6435690384036565,-1.016302176694319,0.6437437088719848,-0.6750592593646014,1.0313140363216826,0.3336100203943908,0.10992689320762906,0.01525292274230031,1.2555066951946605,-0.08849774952321926,1,0,0,1
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7680041030951035,-0.5894135350539065,-0.26571721268881865,-2.5808363550223987,0.40658888163842005,1.0313140363216826,-0.42917241045590593,-1.4502915349566325,0.015567351431171488,-0.6805304811754603,-0.04509431544797009,1,0,0,0
1147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13599756576686542,1.8353233950392658,0.9852577273203484,-0.7453061648055959,0.6641241533058062,-0.19031654165533426,-0.42917241045590593,0.9477428162756237,0.000431971459005092,0.2305458371162837,-0.04509431544796737,0,0,1,0
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43936070368441965,-0.5894135350539065,0.6349847441177816,-0.39804369638620063,1.4882370226414416,-0.19031654165533426,-0.42917241045590593,-0.4024411338187741,-0.029123894377377585,0.38795692875789856,-0.02776023957514862,0,1,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6163225341363263,-0.5894135350539065,-0.3157562102891853,-0.844524012925423,0.7156312076392833,-0.19031654165533426,-0.42917241045590593,-0.6378534705613937,0.03842970887335905,-0.4843900995116115,-0.05103422506818045,1,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1420853106575593,-0.5894135350539065,-0.6159901958913855,-1.588657873824127,0.20056066430451122,1.438524228980688,-1.1919548413062027,0.10992689320675178,0.04658398612417545,-1.2688145609105288,-0.08627768881476684,0,1,0,0
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5212892330545021,-0.5894135350539065,2.9868176313350157,-0.6460883166857686,-1.2416368570328509,-0.5975267343143399,1.0963924512446874,-0.4076134951374628,0.017178050945908366,1.538757986458275,-0.06156514053030447,0,1,0,0
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1219277639989167,-0.5894135350539065,-1.1163801718950523,0.2964812404525897,-0.5205380963641698,0.6241038436626769,-1.1919548413062027,-4.213178334829512,0.00037346311947970254,0.3569631253007557,-0.07061392714962188,1,0,0,0
1153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6083404772590715,-0.5894135350539065,0.33475075851558156,0.49491693669224407,1.1791946966405784,-0.19031654165533426,0.3336100203943908,-0.7465373500835673,0.006419092696512374,-3.245041599329413,-0.10172687840231603,1,0,0,0
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3443274026025955,-0.5894135350539065,-0.365795207889552,-1.588657873824127,-1.1901298026993736,0.6241038436626769,-0.42917241045590593,-0.7618290597527991,0.03794653619261731,-0.3822776366798163,-0.04845543503794083,0,1,0,0
1155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7993721094789268,-0.5894135350539065,-0.7661071886924855,-0.0011723039068918697,-0.31450987903026095,0.21689365100367133,1.0963924512446874,-0.26276415403352704,0.0006055268899769632,0.028084433051451703,-0.07061392714962188,0,1,0,0
1156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44544844857511356,-0.5894135350539065,0.9852577273203484,0.04843662015302173,-0.8295804223650332,-1.0047369269733455,-0.42917241045590593,-0.4063106391328524,-0.018894113958437854,-1.0531504585443074,-0.05103422506818045,0,0,1,0
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.385940838655393,-0.5894135350539065,0.38478975611594823,-0.596479392625855,-0.056974607362874866,-0.5975267343143399,-1.1919548413062027,2.2738946498116297,0.0045052395463889535,0.02808443305189126,-0.11998882805063943,0,1,0,0
1158,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8499326324651859,1.982277148378246,-2.0671211263020193,0.7925704810517257,0.3035747729714656,-0.19031654165533426,-1.1919548413062027,-0.4561906865083707,0.029495885502969235,1.0170865435551235,-0.05567152292957318,0,1,0,1
1159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6476905405201497,1.3944621350223254,0.08455577051374813,1.3382686457107753,0.7156312076392833,1.0313140363216826,1.0963924512446874,-1.344090480787498,0.009306202226768928,-0.6003557651656989,0.009784141574168369,0,0,1,0
1160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5657620111500673,1.3944621350223254,-1.0663411742946856,-1.092568633224991,0.8186453163062378,-1.411947119632351,-1.1919548413062027,-0.04634673311021895,0.013619810164196328,0.3796734186272012,-0.07061392714961916,0,1,0,0
